unix,open,high,low,close,Volume BTC,tradecount
1.60492E+12,15799.98,15800,15769.42,15799.04,262.98512,2744
1.60492E+12,15501.61,15504.45,15490.78,15491.43,45.818897,643
1.60492E+12,15469.55,15475.76,15463.18,15469.01,42.753121,593
1.60492E+12,15446.43,15446.43,15431.67,15431.73,42.315012,500
1.60492E+12,15443.38,15445.99,15428.88,15433.6,35.720007,481
1.60491E+12,15409.95,15421.97,15403.84,15419.94,38.87765,796
1.60491E+12,15405.14,15406.12,15379.98,15389.39,50.957495,809
1.60491E+12,15215,15218.49,15156.45,15190,364.747263,2786
1.60491E+12,15300.1,15305.59,15282.35,15290.19,93.836672,1632
1.60491E+12,15380.22,15396.71,15377.57,15388.96,39.824595,629
1.60491E+12,15375.76,15388.17,15375,15380.49,23.120024,471
1.6049E+12,15403.08,15407.6,15400,15400,38.198552,875
1.6049E+12,15467.53,15473.24,15465.17,15465.17,20.614707,328
1.6049E+12,15436.06,15436.06,15423.64,15423.88,15.319038,405
1.6049E+12,15371.19,15376.24,15365,15374.34,48.348456,771
1.6049E+12,15403.22,15412.92,15403.22,15411.22,21.28558,400
1.60489E+12,15448.47,15450.66,15438.9,15449.55,35.438467,742
1.60489E+12,15424.77,15442.06,15421.44,15440.12,21.086011,398
1.60489E+12,15474.48,15475,15464.59,15466.67,16.666585,461
1.60489E+12,15515.6,15520.87,15514.22,15520.87,24.911759,303
1.60489E+12,15495.51,15495.51,15479.73,15489.65,32.733756,459
1.60489E+12,15546.32,15546.32,15534.45,15537.15,29.298248,401
1.60488E+12,15561.47,15564.25,15535.8,15541.23,34.202878,495
1.60488E+12,15490.23,15490.23,15480.41,15485.01,12.144196,354
1.60488E+12,15480.86,15482.68,15470,15477.01,35.968248,570
1.60488E+12,15482.25,15482.25,15437.14,15468.54,91.935299,1135
1.60488E+12,15514.86,15514.86,15495.81,15510.12,65.065476,715
1.60487E+12,15428,15430.22,15425.79,15426.93,13.679588,384
1.60487E+12,15319.37,15334.41,15319.36,15328.48,34.521361,587
1.60487E+12,15281.54,15282.93,15251.72,15253.59,72.024244,1385
1.60487E+12,15380.85,15380.85,15372.53,15378,8.626803,294
1.60487E+12,15371.9,15374.28,15353.5,15364.8,24.280375,608
1.60487E+12,15330.58,15369.42,15328.7,15361.45,122.447592,1457
1.60486E+12,15397.36,15403.1,15386.44,15400.71,39.355562,808
1.60486E+12,15543.98,15549.07,15526.96,15526.97,70.076867,692
1.60486E+12,15517.47,15520,15510,15516.97,35.04759,585
1.60486E+12,15561.82,15577.17,15559.99,15575.09,47.970963,932
1.60486E+12,15538.37,15562.79,15534,15558.74,103.776641,1508
1.60485E+12,15382.59,15389.21,15372,15386.34,34.899505,554
1.60485E+12,15328.77,15332.25,15326.32,15326.33,14.136703,440
1.60485E+12,15330,15349.71,15327.12,15330.49,42.870473,656
1.60485E+12,15358.21,15360,15343.01,15349.7,140.019459,1181
1.60485E+12,15336.66,15353.19,15326.08,15334.43,272.293088,2273
1.60485E+12,15246.29,15258.31,15241.58,15243.3,78.428493,1023
1.60484E+12,15192.91,15196.44,15190.01,15192.91,24.204505,327
1.60484E+12,15167.08,15182.64,15149.95,15152.33,50.910945,1000
1.60484E+12,15278.27,15279.45,15270.1,15274.68,52.967248,730
1.60484E+12,15225.33,15231.65,15219.99,15220,40.686729,652
1.60484E+12,15147.24,15165.53,15147.23,15160.46,48.684674,608
1.60483E+12,15123.4,15123.41,15115.01,15119.99,38.463878,553
1.60483E+12,15147.65,15154,15136.51,15142.49,45.227686,753
1.60483E+12,15045.5,15056.46,15045.49,15056.46,27.822586,430
1.60483E+12,15018.22,15029.76,15016.95,15026.89,60.287229,594
1.60483E+12,14943.74,14946.48,14932.18,14937.64,37.510844,612
1.60483E+12,14967.57,14970.58,14966.08,14970.57,19.029011,200
1.60482E+12,14933.75,14935.34,14930,14931.59,19.879711,385
1.60482E+12,14943.95,14954.73,14943.95,14954.51,15.39771,394
1.60482E+12,14982.35,14992.17,14980.92,14983.15,10.551691,419
1.60482E+12,15012.85,15014.11,15012.85,15013.74,6.946368,105
1.60482E+12,15009.04,15009.04,15000.85,15005.73,12.354481,357
1.60482E+12,15051.15,15066.19,15051.15,15066,14.244272,288
1.60481E+12,15006.12,15007.11,15002.59,15005.16,13.070848,153
1.60481E+12,15010,15011.39,14995.39,15000.91,21.093195,378
1.60481E+12,15015.17,15018.86,15013.87,15013.87,6.915716,248
1.60481E+12,14972.23,14978.99,14962.68,14975.05,66.937977,586
1.60481E+12,14986.44,14992.26,14986.43,14989.9,13.348179,249
1.6048E+12,14989.99,14997.55,14980,14987.98,25.385815,437
1.6048E+12,15045.24,15045.74,15041.92,15044.02,17.069448,286
1.6048E+12,15019.75,15044,15019.75,15044,48.385767,802
1.6048E+12,14866.27,14870.19,14861.01,14866.38,13.260456,282
1.6048E+12,14881.03,14912,14880.08,14911.99,47.585608,1147
1.6048E+12,14806.17,14812,14799,14800.33,25.066142,662
1.60479E+12,14807,14818.55,14806.99,14811.97,30.490406,439
1.60479E+12,14848.3,14848.31,14836.22,14842.99,30.806771,647
1.60479E+12,14817.08,14820.5,14815,14815.5,29.643273,847
1.60479E+12,14812.16,14825.49,14804.06,14819.45,37.880306,1700
1.60479E+12,14797.11,14819.17,14797.11,14815.41,33.927399,665
1.60478E+12,14796.42,14836.44,14791.4,14835.53,119.765134,2396
1.60478E+12,14913.31,14927.81,14890,14903.07,318.706608,2719
1.60478E+12,14746.39,14773.23,14734.09,14764.33,167.1605,2189
1.60478E+12,14644.58,14670,14622.66,14670,114.992454,1637
1.60478E+12,14905.48,14910.38,14857.73,14871.93,124.148522,2390
1.60478E+12,14831.42,14832.35,14756.03,14759.16,690.731029,5926
1.60477E+12,15121.53,15176.11,15106.26,15168.59,196.275197,2255
1.60477E+12,15240.32,15257.5,15239.22,15247.52,27.346998,475
1.60477E+12,15299.74,15303.99,15285.88,15286.24,23.258138,776
1.60477E+12,15334.99,15349.94,15325,15331.15,70.746038,1419
1.60477E+12,15170.21,15206.33,15124,15166.4,139.009462,2232
1.60476E+12,15341.2,15343.37,15325.64,15325.64,25.732771,633
1.60476E+12,15280.16,15318.6,15278.74,15313.64,149.135414,2093
1.60476E+12,15313.62,15313.62,15300,15300.76,193.777845,1867
1.60476E+12,15366.54,15392.75,15362.37,15390.7,45.708376,1281
1.60476E+12,15507.57,15509.49,15502.54,15509.49,22.627282,444
1.60476E+12,15460.81,15461.39,15440,15440.74,63.514383,1415
1.60475E+12,15521.58,15527.15,15509.44,15515.24,39.943153,856
1.60475E+12,15546.2,15549.67,15546.01,15548.66,33.419156,603
1.60475E+12,15521.24,15525.72,15521.23,15524.61,36.619019,480
1.60475E+12,15534.91,15537.57,15534.9,15536.87,21.388598,425
1.60475E+12,15559.43,15561.38,15551.56,15554.54,37.095419,566
1.60474E+12,15482.99,15487.49,15482.99,15487.48,10.08954,325
1.60474E+12,15471.03,15482.9,15471,15479.04,36.720248,501
1.60474E+12,15480.3,15481.54,15475,15477.24,32.537289,713
1.60474E+12,15520.34,15522.63,15505.66,15506.11,37.273203,560
1.60474E+12,15489.12,15490.16,15477.99,15477.99,15.797973,381
1.60474E+12,15447.81,15450.5,15447.8,15449.62,14.562703,220
1.60473E+12,15467.36,15469,15465,15467.17,16.724157,327
1.60473E+12,15538.02,15538.02,15531.34,15531.35,11.532166,363
1.60473E+12,15484.35,15499.75,15482.5,15496.8,25.797264,596
1.60473E+12,15549.99,15550,15533.83,15540.96,32.508255,552
1.60473E+12,15528.15,15536,15518.62,15530.66,15.096063,431
1.60473E+12,15503.01,15509.78,15502.77,15502.82,9.689812,270
1.60472E+12,15555.49,15555.49,15541.73,15544.27,29.627849,502
1.60472E+12,15540,15549.78,15531.47,15541.74,35.377282,533
1.60472E+12,15566.65,15582.47,15563.46,15568.76,12.010511,399
1.60472E+12,15589.56,15592.89,15586.44,15590.58,30.454692,666
1.60472E+12,15620,15620.01,15586.48,15586.89,92.534266,1737
1.60471E+12,15687.75,15689,15673.4,15676.62,38.586338,1100
1.60471E+12,15630.81,15633,15619,15632.08,36.402574,622
1.60471E+12,15596.29,15618.73,15596.28,15612.11,85.849925,1372
1.60471E+12,15647.35,15649.61,15639.22,15644.26,63.849461,807
1.60471E+12,15574.99,15574.99,15560.2,15567.44,26.391405,608
1.60471E+12,15613.13,15633.71,15613.13,15633.39,48.852794,570
1.6047E+12,15595.8,15603.04,15595.8,15602.15,42.83751,1021
1.6047E+12,15504.54,15520,15501.35,15517.82,27.952009,1323
1.6047E+12,15535.74,15555,15535.74,15553.87,33.074493,786
1.6047E+12,15560.41,15585.8,15560.4,15582.89,48.648198,742
1.6047E+12,15486.56,15494.11,15475,15475.02,40.824704,624
1.60469E+12,15313.93,15321.14,15288.62,15306.04,94.836261,1150
1.60469E+12,15418.09,15430,15415.42,15429.53,31.737185,607
1.60469E+12,15491.84,15492.33,15479.66,15485.15,12.840379,273
1.60469E+12,15443.81,15450.53,15440.72,15447.3,40.645041,487
1.60469E+12,15509.19,15510,15506.24,15509.68,29.976744,495
1.60469E+12,15471.31,15474.09,15459.48,15469.72,69.416391,1010
1.60468E+12,15510,15510.44,15502.13,15502.22,20.626314,341
1.60468E+12,15466.98,15487.71,15449.71,15485.87,78.689634,1103
1.60468E+12,15508.81,15527.89,15507.05,15524.07,63.790254,1074
1.60468E+12,15469.02,15476.65,15456.39,15476.49,40.582936,832
1.60468E+12,15488.94,15510,15487.31,15487.32,53.839272,832
1.60467E+12,15407.83,15441.36,15403.82,15439.77,124.285408,1766
1.60467E+12,15482.16,15516.04,15471.85,15515.16,101.211242,1354
1.60467E+12,15647.49,15677.6,15647.49,15672.59,114.179632,1150
1.60467E+12,15537.65,15555.5,15533.21,15549.98,84.831728,1095
1.60467E+12,15443.33,15465,15437.63,15464.1,65.678176,1072
1.60467E+12,15383.42,15408.88,15380.24,15408.49,69.704019,864
1.60466E+12,15573.33,15574.17,15551.75,15571.85,73.695879,1027
1.60466E+12,15471.6,15484.5,15462,15462.81,95.15219,1198
1.60466E+12,15573.02,15592.5,15570,15592,77.879421,1186
1.60466E+12,15636.34,15639,15624.05,15628.98,76.486231,1365
1.60466E+12,15428.85,15430,15424,15425,41.622517,572
1.60465E+12,15346.41,15375.64,15323.45,15375.63,157.782768,1361
1.60465E+12,15477.87,15502.04,15477.86,15488.29,151.475307,1310
1.60465E+12,15714.99,15715.78,15700.3,15701.81,34.563719,631
1.60465E+12,15733.25,15736.5,15725,15735,30.254297,901
1.60465E+12,15752.87,15775.93,15751.01,15770.31,89.945137,1300
1.60465E+12,15724.15,15739.31,15723.08,15729.42,49.403196,803
1.60464E+12,15649.99,15661.25,15646.31,15659.07,45.547229,658
1.60464E+12,15646.88,15656.76,15638.72,15654.08,50.387681,801
1.60464E+12,15586.34,15588.69,15568.78,15569.4,114.548167,2003
1.60464E+12,15559.18,15559.25,15540,15540.1,57.056036,447
1.60464E+12,15509.54,15530,15508,15524.44,57.357096,682
1.60464E+12,15501.74,15509.97,15450.11,15459.1,109.544311,1504
1.60463E+12,15597.49,15601.19,15593,15600.01,31.310448,820
1.60463E+12,15572.54,15600.88,15568.66,15589.8,88.636277,1310
1.60463E+12,15748.65,15772.53,15748.64,15753.95,62.87265,1091
1.60463E+12,15817.52,15817.52,15796.58,15800,75.883794,1153
1.60463E+12,15861.25,15866,15824.29,15854.39,102.719396,1518
1.60462E+12,15894.6,15900,15830,15841.65,255.28128,2349
1.60462E+12,15699.99,15700,15667.9,15688.01,272.554007,2505
1.60462E+12,15594.98,15628.13,15594.97,15600.65,171.301115,2417
1.60462E+12,15639.87,15648.21,15615.24,15648.2,100.316986,1218
1.60462E+12,15495.75,15573.57,15490.15,15516.61,806.875636,6143
1.60462E+12,15384.5,15439.92,15311.07,15438.98,233.161615,4282
1.60461E+12,15243.99,15247.09,15229,15229.51,92.90401,1220
1.60461E+12,15183.08,15183.09,15155.09,15177,66.842629,1088
1.60461E+12,15094.55,15099.01,15076.22,15080.7,43.733433,763
1.60461E+12,15073.85,15073.85,15058.06,15058.06,32.874502,485
1.60461E+12,15072.5,15082.12,15071.92,15081.02,30.906822,489
1.6046E+12,14995.93,15003.92,14991.57,14994.55,52.535881,491
1.6046E+12,14954.6,14967.95,14954.6,14962.46,56.791753,1004
1.6046E+12,14992.84,14992.84,14941.23,14943.82,92.478716,1298
1.6046E+12,15037.91,15054.66,15037.91,15046.6,54.961421,1086
1.6046E+12,15113.12,15138.79,15110,15128.1,60.335205,1093
1.6046E+12,15163.01,15170.41,15160.14,15160.89,72.783473,804
1.60459E+12,15229.21,15250,15229.2,15237.25,93.197015,1254
1.60459E+12,15084.72,15110,15084.72,15105,242.930303,2129
1.60459E+12,14928.29,14928.62,14914.8,14915.22,58.970552,1221
1.60459E+12,14900,14907.34,14887.5,14889.48,180.788915,1445
1.60459E+12,14888.08,14900,14877.04,14877.05,60.639168,1022
1.60458E+12,14840.47,14854.34,14840.47,14848.17,88.871033,1159
1.60458E+12,14938.86,14941.23,14902.87,14920.43,122.339145,1771
1.60458E+12,14879.33,14891.87,14860,14888.16,112.990828,1543
1.60458E+12,14766.42,14785,14764.94,14771.08,120.195238,1705
1.60458E+12,14713.95,14726.25,14700,14704.04,163.083088,1535
1.60458E+12,14548.23,14555,14543.53,14555,56.989079,980
1.60457E+12,14587.55,14627,14585.96,14626,349.076362,3135
1.60457E+12,14515,14515,14507.71,14509.97,70.790016,1027
1.60457E+12,14473.99,14473.99,14461,14467.94,35.569096,565
1.60457E+12,14422.19,14424.15,14420.39,14423.61,26.37299,386
1.60457E+12,14430.74,14435,14422.12,14424.22,50.514938,756
1.60456E+12,14465.61,14471.61,14461.75,14469.56,22.531978,479
1.60456E+12,14490.4,14490.41,14473.24,14479.93,62.431013,895
1.60456E+12,14440.86,14471.59,14440.86,14468.61,257.030702,2753
1.60456E+12,14343.41,14351.02,14343.41,14345.01,54.448592,629
1.60456E+12,14328.28,14335.07,14324,14325.01,60.957769,854
1.60456E+12,14325.6,14328,14323.54,14323.71,40.673913,505
1.60455E+12,14293.02,14294.12,14291.03,14291.79,6.522074,212
1.60455E+12,14282.34,14286.3,14277.01,14286.3,25.270983,485
1.60455E+12,14334.01,14335.76,14322.42,14322.42,29.273201,393
1.60455E+12,14310.03,14328.1,14303.87,14326.66,22.677031,586
1.60455E+12,14268.84,14269.34,14252.61,14263.5,61.840007,845
1.60455E+12,14232.09,14244.24,14230.89,14240.98,29.962068,611
1.60454E+12,14189.71,14206,14176.27,14178.3,66.910256,1325
1.60454E+12,14137.99,14140.23,14137.99,14139,26.285919,338
1.60454E+12,14158.9,14165.1,14152.83,14162.99,25.604039,418
1.60454E+12,14111.77,14120,14107.88,14107.88,18.065667,304
1.60454E+12,14150.44,14150.44,14130.29,14136.47,33.200358,648
1.60453E+12,14137.56,14139.61,14136.49,14139.12,17.539901,295
1.60453E+12,14120.39,14120.84,14113.28,14116.38,15.615778,251
1.60453E+12,14120.59,14125.18,14118,14118.59,24.15894,397
1.60453E+12,14117.1,14138.86,14117.1,14138.83,76.000491,1564
1.60453E+12,14001.41,14009.59,14000.8,14002.36,36.457362,426
1.60453E+12,14040,14043.08,14038.94,14042.27,16.700072,328
1.60452E+12,14000.5,14015.94,13989.13,14015,50.394126,873
1.60452E+12,13984.6,13995.26,13982.95,13991.59,40.978463,526
1.60452E+12,14100.59,14101.75,14089.63,14094.3,28.909551,405
1.60452E+12,14092.99,14105,14092.99,14096.59,76.152257,567
1.60452E+12,14079.31,14089.48,14072.33,14082.71,41.929511,586
1.60451E+12,14061.48,14074.49,14058.33,14072.55,41.293106,812
1.60451E+12,14105.14,14105.14,14054.54,14081.85,257.654767,2845
1.60451E+12,14227.29,14259,14211,14222.14,392.668449,3917
1.60451E+12,14015.48,14028.01,14014.82,14017.19,57.855825,781
1.60451E+12,14001.5,14008.56,13995,13997.2,80.133507,1162
1.60451E+12,13897.27,13904.99,13894.17,13900.01,20.533028,468
1.6045E+12,13916.11,13925,13913.59,13924.32,57.23215,812
1.6045E+12,13813.32,13824,13812.33,13823.03,28.057767,632
1.6045E+12,13768.48,13771.65,13760.52,13765.01,65.47405,613
1.6045E+12,13856.81,13857.1,13845.67,13845.68,55.874976,648
1.6045E+12,13837.83,13837.83,13822.53,13822.54,28.732209,720
1.60449E+12,13786.47,13795,13786.46,13793.71,25.917412,502
1.60449E+12,13792.39,13797.3,13788.47,13795.32,36.152403,555
1.60449E+12,13729.99,13744.01,13726.16,13726.17,62.485248,780
1.60449E+12,13698.99,13703,13697.82,13702.99,26.196408,374
1.60449E+12,13690.54,13706,13688.13,13698.72,42.32464,860
1.60449E+12,13717.36,13722.77,13715.85,13717.01,53.633865,542
1.60448E+12,13687.5,13687.5,13664,13668.24,82.64664,969
1.60448E+12,13679.3,13692.81,13677.5,13681.5,54.450535,1025
1.60448E+12,13662.56,13663.5,13652.21,13654.13,34.519591,737
1.60448E+12,13627.13,13632.32,13622.4,13628,47.683231,1007
1.60448E+12,13573.91,13600,13573.14,13597,111.030365,1531
1.60447E+12,13814.29,13814.29,13796.34,13797.01,38.763863,486
1.60447E+12,13788.52,13790.45,13785,13785,13.320134,364
1.60447E+12,13792.32,13796.67,13788.65,13796.42,15.882809,376
1.60447E+12,13799.17,13810,13798.17,13805.35,45.417518,798
1.60447E+12,13880.83,13884.65,13874.99,13875,43.022214,565
1.60447E+12,13903.58,13903.58,13893.29,13893.48,28.631145,341
1.60446E+12,13865.53,13871.99,13862,13871.99,43.015842,581
1.60446E+12,13943.83,13954.99,13928.95,13932.73,206.336895,1883
1.60446E+12,13862.18,13880.3,13862,13875.35,62.299143,816
1.60446E+12,13757.42,13759.29,13748.47,13749.69,35.745441,559
1.60446E+12,13793.63,13800,13793.63,13799.06,15.527868,518
1.60446E+12,13817.47,13834.85,13809.21,13833.37,45.0916,691
1.60445E+12,13777.47,13791.13,13764.47,13772.22,51.208856,993
1.60445E+12,13890.81,13899.7,13860,13869.2,126.100326,1460
1.60445E+12,13976.56,13978.89,13965,13971.79,50.028799,563
1.60445E+12,13994.56,14010,13993.68,14005.41,67.070506,866
1.60445E+12,14025.93,14059.01,14025.93,14053.09,372.828912,3172
1.60444E+12,13836.46,13836.6,13827.41,13830.73,34.21925,569
1.60444E+12,13758.07,13766.81,13758.07,13766.74,27.008817,407
1.60444E+12,13736.79,13741.55,13730.05,13737.81,46.430677,657
1.60444E+12,13751.71,13752.11,13750.21,13750.42,9.05661,227
1.60444E+12,13734.76,13734.76,13732.28,13732.28,9.694151,248
1.60444E+12,13733.92,13744.66,13733.92,13739.46,22.491291,474
1.60443E+12,13741.25,13743.08,13732,13732.01,39.85471,444
1.60443E+12,13762.5,13762.84,13754.93,13754.94,19.703279,494
1.60443E+12,13749.65,13756.94,13749,13751.48,15.310795,568
1.60443E+12,13745.5,13751.98,13745,13746.54,14.841738,520
1.60443E+12,13743.91,13743.92,13735.45,13735.46,34.022115,647
1.60442E+12,13731.18,13731.22,13715.78,13715.79,33.972136,719
1.60442E+12,13718.2,13721.71,13715.34,13721.52,14.993593,411
1.60442E+12,13727.44,13730.36,13725.09,13728.07,27.932085,605
1.60442E+12,13692.89,13708.95,13691.99,13703.69,38.490246,685
1.60442E+12,13747.47,13758.68,13747.47,13756.83,34.651686,695
1.60442E+12,13767.25,13776,13755.13,13763.08,250.601743,1984
1.60441E+12,13682.78,13689.44,13681.88,13689.44,22.917788,396
1.60441E+12,13687.53,13694,13686.54,13693.99,42.16169,461
1.60441E+12,13556.47,13570,13555.36,13560.1,69.752769,1257
1.60441E+12,13509.05,13517.17,13509.04,13517.17,14.896498,419
1.60441E+12,13495.99,13507.85,13493.73,13504.99,71.878454,746
1.6044E+12,13531.72,13537,13531.72,13534.38,19.287209,476
1.6044E+12,13503.09,13508.2,13495,13495.14,54.353648,744
1.6044E+12,13557.69,13559.1,13546.57,13548.83,40.747593,755
1.6044E+12,13541.13,13569.58,13541.13,13563.64,61.135879,871
1.6044E+12,13572.96,13573.44,13561.54,13567.94,72.778096,971
1.6044E+12,13524.01,13525.89,13524,13525.86,17.639881,232
1.60439E+12,13515.39,13517.95,13509.45,13517.95,34.16884,611
1.60439E+12,13520,13520,13506.25,13513.27,122.705818,1052
1.60439E+12,13437.64,13437.65,13422.11,13422.11,46.010226,677
1.60439E+12,13410.39,13414.74,13409.09,13412.41,32.197326,404
1.60439E+12,13419.99,13420,13410,13413.18,59.665336,667
1.60438E+12,13415.16,13415.36,13406.25,13408.84,68.221227,561
1.60438E+12,13364.46,13365.45,13351.01,13354.72,43.658547,938
1.60438E+12,13419.99,13425,13415.39,13420.29,21.139302,473
1.60438E+12,13410.8,13418.8,13409.01,13418.1,11.267189,270
1.60438E+12,13341.81,13355.99,13335.1,13335.93,210.184471,782
1.60438E+12,13388.29,13388.45,13374.59,13383.48,95.826442,1014
1.60437E+12,13405.62,13405.62,13392.31,13393.29,30.972777,844
1.60437E+12,13439.17,13439.56,13387.05,13419.39,255.989622,3117
1.60437E+12,13614.23,13614.61,13609.91,13610.86,19.15239,421
1.60437E+12,13567.57,13580,13567.22,13580,40.852057,622
1.60437E+12,13563.29,13563.3,13560.39,13561.09,20.535904,194
1.60437E+12,13525.67,13532.71,13525.66,13529.01,11.621121,243
1.60436E+12,13461.18,13473.97,13461.18,13466.81,36.013317,751
1.60436E+12,13558.18,13565.44,13554.65,13559.42,16.583469,446
1.60436E+12,13591.41,13591.41,13587.13,13589.28,17.908126,314
1.60436E+12,13558.03,13568.48,13553.15,13568.25,15.516559,550
1.60436E+12,13601.85,13603.48,13601.85,13602.76,13.993984,237
1.60435E+12,13613.01,13613.54,13611.01,13611.26,11.301133,283
1.60435E+12,13629.13,13629.14,13619.2,13619.21,56.894469,463
1.60435E+12,13668.65,13669.75,13664.5,13667.21,10.269822,298
1.60435E+12,13683.14,13685.08,13680.93,13682.61,34.960171,530
1.60435E+12,13544.49,13547,13540.51,13546.31,21.314187,270
1.60435E+12,13522.99,13525.49,13515.64,13518.07,38.724596,413
1.60434E+12,13449.01,13453.49,13447.82,13453.48,22.489315,294
1.60434E+12,13494.96,13502.29,13494.95,13498.99,16.241154,306
1.60434E+12,13495.06,13500.96,13488.25,13498.69,67.932972,570
1.60434E+12,13536.44,13537.53,13533.01,13534.97,17.231142,236
1.60434E+12,13505.05,13509,13494.14,13498.08,36.002377,484
1.60433E+12,13523.16,13523.91,13520,13522.06,18.739063,344
1.60433E+12,13515.84,13517.23,13507.72,13510.54,45.717796,697
1.60433E+12,13480.91,13486.88,13480.26,13485,33.546688,488
1.60433E+12,13473.14,13476.82,13473.14,13476.7,48.845732,333
1.60433E+12,13393.48,13401.62,13393.48,13400.94,19.087444,417
1.60433E+12,13407.67,13407.68,13393,13396.03,36.723757,568
1.60432E+12,13369,13373.49,13365.93,13373.48,48.429626,685
1.60432E+12,13316.88,13349,13316.88,13340.06,174.254765,1607
1.60432E+12,13400,13423.48,13399.99,13423.47,117.055025,1247
1.60432E+12,13407.41,13420.67,13406.01,13413.16,99.098873,1397
1.60432E+12,13401.81,13405.82,13357.42,13362.5,325.564887,2433
1.60431E+12,13529.24,13529.24,13508.72,13516.32,27.9724,735
1.60431E+12,13526.72,13526.72,13521.69,13525.7,8.165786,382
1.60431E+12,13537.93,13555,13537.92,13553.99,41.886574,623
1.60431E+12,13510.34,13511.17,13498.63,13504.19,44.642188,647
1.60431E+12,13491.4,13493.67,13450,13484.41,331.871066,3341
1.60431E+12,13667.34,13668.48,13644,13656.8,193.309566,1998
1.6043E+12,13731.94,13731.94,13731.28,13731.28,13.971806,202
1.6043E+12,13753.83,13755,13752.72,13754.99,15.225695,230
1.6043E+12,13715.75,13720.7,13715.75,13719.01,18.735301,227
1.6043E+12,13725,13725.01,13721,13721.01,33.265836,257
1.6043E+12,13691.08,13694.5,13688.99,13692.2,13.311698,228
1.60429E+12,13674.9,13690.27,13674.9,13682.5,33.566633,447
1.60429E+12,13682.56,13688.9,13681.23,13683.65,25.79439,346
1.60429E+12,13691.24,13691.25,13677,13677.01,40.488114,518
1.60429E+12,13703.34,13703.34,13699.15,13699.15,12.507259,237
1.60429E+12,13681.35,13686.93,13680,13685.54,27.107049,579
1.60429E+12,13731.72,13734.5,13722.91,13722.91,27.59119,448
1.60428E+12,13692.38,13700.42,13692.37,13700.05,22.475164,338
1.60428E+12,13765.73,13765.73,13754.85,13759.14,21.556938,385
1.60428E+12,13789.13,13791.45,13787,13787.54,7.749995,248
1.60428E+12,13797.76,13801.46,13792.24,13801.46,18.334034,382
1.60428E+12,13793.03,13798.82,13790.68,13792.32,48.616227,423
1.60428E+12,13751.48,13756.4,13747.52,13749.75,39.416604,505
1.60427E+12,13720.17,13720.49,13710.56,13710.56,17.966504,287
1.60427E+12,13713.12,13713.12,13697.5,13698.18,36.846987,628
1.60427E+12,13790.49,13790.49,13777.32,13777.78,28.174007,668
1.60427E+12,13807.03,13812.02,13804.97,13810.93,8.758445,259
1.60427E+12,13823.4,13829.17,13816,13816.02,31.283037,556
1.60426E+12,13830,13833.38,13815.08,13822.35,20.432414,441
1.60426E+12,13834.47,13835.89,13830.51,13833.51,13.816828,333
1.60426E+12,13790,13793.64,13789.99,13792.71,27.951163,318
1.60426E+12,13813.19,13814.79,13813.19,13813.91,6.987669,184
1.60426E+12,13811.52,13811.53,13802.67,13802.68,12.26143,273
1.60426E+12,13805.63,13805.63,13801.04,13801.19,11.771573,185
1.60425E+12,13830.93,13830.93,13822,13825.16,8.331163,285
1.60425E+12,13785.03,13788,13784,13784.11,12.167635,193
1.60425E+12,13798.1,13798.11,13789.37,13789.39,18.284975,154
1.60425E+12,13786.69,13788.98,13782.8,13784.04,34.495242,605
1.60425E+12,13816.9,13816.9,13808.54,13808.54,12.349018,332
1.60424E+12,13839.99,13843.82,13838.3,13840.95,36.895406,474
1.60424E+12,13767.77,13787.5,13767.69,13787.35,26.49878,351
1.60424E+12,13793.09,13793.49,13786.28,13789.66,12.129363,222
1.60424E+12,13785.5,13789.15,13782.5,13789.15,26.304319,209
1.60424E+12,13757.3,13757.3,13754.11,13754.11,24.920301,282
1.60424E+12,13755.82,13761.19,13745.39,13751.13,36.115647,573
1.60423E+12,13728.75,13729.81,13724.01,13724.87,15.86015,253
1.60423E+12,13679.84,13690.8,13678.93,13690.49,20.448033,414
1.60423E+12,13731.56,13736.65,13721,13721.01,19.673059,394
1.60423E+12,13736.98,13736.98,13725,13728.78,22.270671,412
1.60423E+12,13715.44,13715.45,13709.34,13709.97,26.93774,189
1.60422E+12,13703.49,13709.15,13678.34,13681.32,68.799514,963
1.60422E+12,13727.28,13736.87,13727.27,13730.83,20.602982,245
1.60422E+12,13739.74,13740.72,13739.06,13740.72,13.635553,202
1.60422E+12,13758.07,13760.45,13756.24,13756.37,13.355233,209
1.60422E+12,13801.39,13803.34,13790.02,13791.54,23.086443,464
1.60422E+12,13736,13736,13730,13730,8.02532,163
1.60421E+12,13719.56,13721.31,13716.16,13721.31,17.51328,305
1.60421E+12,13704.28,13711,13703.18,13711,24.24842,209
1.60421E+12,13704.46,13704.46,13693.09,13701.81,15.187853,394
1.60421E+12,13720.68,13724.04,13719.62,13723.61,9.60215,312
1.60421E+12,13681.32,13681.32,13677.47,13678.26,7.147587,176
1.6042E+12,13645.39,13646.01,13642.1,13644.06,12.270447,206
1.6042E+12,13703.53,13703.53,13700,13700.01,10.416013,156
1.6042E+12,13693.31,13693.31,13682.06,13685.1,16.263196,336
1.6042E+12,13707.44,13720.49,13703.2,13718.16,20.039518,442
1.6042E+12,13756.52,13760,13752.83,13760,31.813423,346
1.6042E+12,13763,13763,13759.83,13759.83,3.013584,200
1.60419E+12,13747.84,13751.29,13747.54,13747.54,20.599172,283
